player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
660625,Unai Simón,6720,Spain,90.0,19.24,18.0,37.239999999999995
466439,Mike Maignan,6723,France,90.0,7.76,6.0,13.76
