player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
340020,Yassine Bounou,6262,Morocco,90.0,29.060000000000002,18.0,47.06
464919,Maxime Crépeau,5810,Canada,90.0,9.62,0.0,9.62
