player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
303919,Jordan Pickford,8491,England,90.0,33.34,6.0,39.34
1227878,Raúl Rangel,6710,Mexico,90.0,15.72,0.0,15.72
