player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
800882,Andriy Lunin,8633,Real Madrid,90.0,20.52,-6.0,14.52
27299,Manuel Neuer,9823,FC Bayern München,90.0,14.040000000000001,0.0,14.040000000000001
