player_name,player_id,team_name,position,stats_score,endowment_score,final_score
Teboho Mokoena,848361,South Africa,midfielder,60.132000000000005,5.0,65
Ladislav Krejcí,798029,Czech Republic,defender,47.39000000000001,5.0,52
Aubrey Maphosa Modiba,616179,South Africa,defender,40.31,5.0,45
Ime Okon,1600334,South Africa,defender,39.82,5.0,45
Vladimír Coufal,307317,Czech Republic,midfielder,35.78,5.0,41
Mbekezeli Mbokazi,1719066,South Africa,defender,34.86,5.0,40
Khuliso Mudau,940010,South Africa,defender,28.960000000000004,5.0,34
Michal Sadílek,806551,Czech Republic,midfielder,26.305333333333333,7.0,33
Alexandr Sojka,1478281,Czech Republic,midfielder,24.083333333333336,7.0,31
Oswin Appollis,1054166,South Africa,forward,26.46666666666667,3.0,29
Lukás Cerv,1151313,Czech Republic,midfielder,19.630000000000003,7.0,27
Robin Hranác,1225995,Czech Republic,defender,21.5,5.0,26
Thalente Mbatha,1124424,South Africa,midfielder,20.44,5.0,25
Tomás Holes,306168,Czech Republic,defender,19.700000000000003,5.0,25
Vladimír Darida,196311,Czech Republic,midfielder,17.595333333333333,7.0,25
Evidence Makgopa,1137059,South Africa,forward,20.308333333333334,0.5,21
Thapelo Maseko,1394951,South Africa,forward,17.60833333333333,3.0,21
Jayden Adams,1178629,South Africa,midfielder,14.98,3.0,18
Patrik Schick,540097,Czech Republic,forward,11.333333333333332,3.0,14
Relebohile Mofokeng,1471333,South Africa,forward,12.991666666666667,0.5,13
Pavel Sulc,1037539,Czech Republic,forward,14.791666666666666,-2.5,12
Adam Hlozek,969870,Czech Republic,midfielder,4.589333333333332,7.0,12
David Zima,1085401,Czech Republic,defender,11.250000000000002,0.0,11
Lukás Provod,791682,Czech Republic,forward,13.433333333333334,-2.5,11
Kamogelo Sebelebele,1451566,South Africa,defender,4.920000000000001,5.0,10
Tomás Soucek,524437,Czech Republic,midfielder,6.578666666666666,0.5,7
Jaroslav Zeleny,249063,Czech Republic,defender,6.856666666666667,0.0,7
Iqraam Rayners,1076668,South Africa,forward,6.108333333333333,0.0,6
Nkosinathi Sibisi,716819,South Africa,defender,0.0,0.0,0
Bradley Cross,1202481,South Africa,defender,0.0,0.0,0
Stepán Chaloupek,1288146,Czech Republic,defender,0.0,0.0,0
Olwethu Makhanya,1469826,South Africa,defender,0.0,0.0,0
Thabang Matuludi,1579341,South Africa,defender,0.0,0.0,0
Samukelo Kabini,1680659,South Africa,defender,0.0,0.0,0
Khulumani Ndamane,1680696,South Africa,defender,0.0,0.0,0
David Doudera,883759,Czech Republic,midfielder,0.0,0.0,0
Hugo Sochurek,1764021,Czech Republic,midfielder,0.0,0.0,0
Tomás Chory,523217,Czech Republic,forward,0.0,0.0,0
Jan Kuchta,690332,Czech Republic,forward,0.0,0.0,0
Lyle Foster,881500,South Africa,forward,0.0,0.0,0
Mojmír Chytil,988769,Czech Republic,forward,0.0,0.0,0
Denis Visinsky,1202885,Czech Republic,forward,0.0,0.0,0
Tshepang Moremi,1289611,South Africa,forward,0.0,0.0,0
South Africa Keepers,6316,South Africa,goalkeeper,18.98,12.0,31
Czech Republic Keepers,8496,Czech Republic,goalkeeper,14.460000000000004,12.0,26
