player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1227878,Raúl Rangel,6710,Mexico,90.0,15.74,18.0,33.74
167247,Seung-Gyu Kim,7804,Korea Republic,90.0,14.68,12.0,26.68
