player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
464919,Maxime Crépeau,5810,Canada,90.0,17.32,12.0,29.32
466867,Nikola Vasilj,10106,Bosnia and Herzegovina,90.0,14.52,12.0,26.52
