player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
450739,Alexander Schlager,8255,Austria,90.0,12.559999999999999,0.0,12.559999999999999
1116034,Oussama Benbot,6317,Algeria,90.0,5.359999999999999,0.0,5.359999999999999
