player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
760746,Angus Gunn,8498,Scotland,90.0,16.700000000000003,18.0,34.7
103468,Johny Placide,5934,Haiti,90.0,9.0,12.0,21.0
