player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
603669,Ugurcan Çakir,6595,Turkey,90.0,25.2,6.0,31.2
729988,Matt Turner,6713,USA,90.0,10.98,0.0,10.98
