player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1806615,Benjamin Asare,6714,Ghana,90.0,18.34,18.0,36.34
303919,Jordan Pickford,8491,England,90.0,6.5600000000000005,18.0,24.560000000000002
