player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
268375,Emiliano Martínez,6706,Argentina,90.0,13.28,18.0,31.28
450739,Alexander Schlager,8255,Austria,90.0,13.46,6.0,19.46
