player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
773229,Édouard Mendy,6395,Senegal,90.0,26.86,0.0,26.86
466439,Mike Maignan,6723,France,90.0,13.48,12.0,25.48
