player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
764018,Gregor Kobel,6717,Switzerland,90.0,36.400000000000006,12.0,48.400000000000006
464919,Maxime Crépeau,5810,Canada,90.0,14.240000000000002,6.0,20.240000000000002
