player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1026065,Matt Freese,6713,USA,90.0,10.22,18.0,28.22
1335765,Patrick Beach,6716,Australia,90.0,8.3,6.0,14.3
