player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1026065,Matt Freese,6713,USA,90.0,6.32,12.0,18.32
1683391,Orlando Gill,6724,Paraguay,90.0,16.1,-6.0,10.100000000000001
