player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1131987,Bart Verbruggen,6708,Netherlands,90.0,32.34,12.0,44.34
73462,Kristoffer Nordfeldt,8520,Sweden,90.0,11.42,-12.0,0.0
