player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1228546,Mostafa Ahmed Shobeir,10255,Egypt,90.0,20.700000000000003,12.0,32.7
505313,Alireza Beiranvand,6711,Iran,90.0,19.040000000000003,12.0,31.040000000000003
