player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
450739,Alexander Schlager,8255,Austria,90.0,36.2,0.0,36.2
660625,Unai Simón,6720,Spain,90.0,11.16,18.0,29.16
