player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
253991,Ronwen Williams,6316,South Africa,90.0,32.72,12.0,44.72
464919,Maxime Crépeau,5810,Canada,90.0,10.66,18.0,28.66
