player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
466439,Mike Maignan,6723,France,90.0,4.54,18.0,22.54
1132570,Ahmed Basil Fadhil,5819,Iraq,90.0,19.5,0.0,19.5
