player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
170323,Thibaut Courtois,8263,Belgium,90.0,11.540000000000001,12.0,23.54
1026065,Matt Freese,6713,USA,90.0,17.04,-6.0,11.04
