player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1053679,Zion Suzuki,6715,Japan,90.0,36.5,6.0,42.5
319784,Alisson Becker,8256,Brazil,90.0,7.4799999999999995,12.0,19.48
