player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
800880,Matvey Safonov,9847,Paris Saint-Germain,90.0,15.140000000000002,12.0,27.14
862024,Dominik Takác,6019,Slovan Bratislava,90.0,33.7,-18.0,15.700000000000003
