player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
776689,Caoimhín Kelleher,9937,Brentford,90.0,30.54,6.0,36.54
1067256,Djordje Petrović,8678,Bournemouth,90.0,6.66,6.0,12.66
