player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
796398,Kjell Scherpen,9902,Ipswich Town,90.0,40.82,-12.0,28.82
1178602,Senne Lammens,10260,Manchester United,90.0,18.220000000000002,6.0,24.220000000000002
