player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1186978,Lukás Hornícek,10261,Newcastle United,90.0,26.42,6.0,32.42
319784,Alisson Becker,8650,Liverpool,90.0,18.200000000000003,6.0,24.200000000000003
