player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1167220,Joan García,8634,Barcelona,90.0,9.5,12.0,21.5
1336731,Tjark Ernst,10235,Feyenoord,90.0,17.18,-12.0,5.18
