player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
303919,Jordan Pickford,8668,Everton,90.0,19.36,18.0,37.36
719330,Dean Henderson,9826,Crystal Palace,90.0,22.94,6.0,28.94
