player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1072068,Konstantinos Tzolakis,8667,Hull City,90.0,17.360000000000003,18.0,35.36
1187236,Carl Rushworth,8669,Coventry City,90.0,18.36,12.0,30.36
