player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
796398,Kjell Scherpen,9902,Ipswich Town,90.0,17.28,12.0,29.28
1125720,Robin Roefs,8472,Sunderland,90.0,17.1,6.0,23.1
