player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
562727,David Raya,9825,Arsenal,90.0,9.58,18.0,27.58
1053679,Zion Suzuki,10252,Aston Villa,90.0,10.120000000000001,12.0,22.12
