player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1085744,Jakub Markovič,7787,Slavia Prague,90.0,24.439999999999998,0.0,24.439999999999998
1390336,Robin Risser,8588,Lens,90.0,17.86,6.0,23.86
