player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
319784,Alisson Becker,8650,Liverpool,90.0,18.82,18.0,36.82
215168,Bernd Leno,9879,Fulham,90.0,16.740000000000002,18.0,34.74
