player_name,player_id,team_name,position,stats_score,endowment_score,final_score
William Saliba,955406,Arsenal,defender,32.2,10.0,42
Declan Rice,654096,Arsenal,midfielder,34.758,7.0,42
Ousmane Diomande,1425182,Sporting Lisbon,defender,25.79,5.0,31
Martin Ødegaard,534670,Arsenal,midfielder,25.56533333333333,5.0,31
Gabriel,795179,Arsenal,defender,18.53,10.0,29
Gonçalo Inácio,1165710,Sporting Lisbon,defender,23.24,5.0,28
Ben White,776151,Arsenal,defender,17.060000000000002,10.0,27
Martín Zubimendi,1031325,Arsenal,midfielder,19.502,7.0,27
Trincão,732282,Sporting Lisbon,midfielder,21.938,3.0,25
Hidemasa Morita,915102,Sporting Lisbon,midfielder,21.38,3.0,24
Riccardo Calafiori,1105912,Arsenal,defender,14.100000000000003,10.0,24
Pote,875133,Sporting Lisbon,midfielder,17.057333333333332,5.0,22
Maxi Araújo,1031656,Sporting Lisbon,defender,16.97,5.0,22
Gabriel Martinelli,1021586,Arsenal,forward,20.916666666666664,0.5,21
Kai Havertz,749736,Arsenal,forward,20.2,0.5,21
Luis Suárez,792303,Sporting Lisbon,forward,19.291666666666668,0.0,19
Leandro Trossard,318615,Arsenal,forward,18.891666666666666,0.0,19
Geny Catamo,1088753,Sporting Lisbon,midfielder,14.444,3.0,17
João Simões,1663855,Sporting Lisbon,midfielder,9.038666666666666,5.0,14
Noni Madueke,1084981,Arsenal,forward,13.875000000000002,0.0,14
Iván Fresneda,1325998,Sporting Lisbon,defender,6.32,5.0,11
Daniel Bragança,1014980,Sporting Lisbon,midfielder,7.373333333333334,0.5,8
Viktor Gyökeres,664500,Arsenal,forward,4.816666666666666,3.0,8
Max Dowman,1635773,Arsenal,midfielder,2.5246666666666666,4.5,7
Gabriel Jesus,576165,Arsenal,forward,5.0,0.0,5
Souleymane Faye,1107257,Sporting Lisbon,forward,5.0,0.0,5
Andre Harriman-Annous,1636592,Arsenal,forward,5.0,0.0,5
Flávio Gonçalves,1691190,Sporting Lisbon,forward,5.0,0.0,5
Ricardo Mangas,824655,Sporting Lisbon,defender,3.0,0.0,3
Georgios Vagiannidis,1119687,Sporting Lisbon,defender,3.0,0.0,3
Eduardo Quaresma,1156380,Sporting Lisbon,defender,3.0,0.0,3
Zeno Debast,1232172,Sporting Lisbon,defender,3.0,0.0,3
Cristhian Mosquera,1298907,Arsenal,defender,3.0,0.0,3
Myles Lewis-Skelly,1406436,Arsenal,defender,3.0,0.0,3
Marli Salmon,1787525,Arsenal,defender,3.0,0.0,3
Christian Nørgaard,266520,Arsenal,midfielder,3.0,0.0,3
Giorgi Kochorashvili,953958,Sporting Lisbon,midfielder,3.0,0.0,3
Rafael Nel,1525416,Sporting Lisbon,forward,5.408333333333333,-2.5,3
Arsenal Keepers,9825,Arsenal,goalkeeper,28.66,18.0,47
Sporting Lisbon Keepers,9768,Sporting Lisbon,goalkeeper,20.48,12.0,32
