player_name,player_id,team_name,position,stats_score,endowment_score,final_score
Gideon Mensah,771630,Ghana,defender,42.67,10.0,53
Marvin Senaya,1201760,Ghana,defender,36.45,10.0,46
Declan Rice,654096,England,midfielder,41.388,5.0,46
Marc Guéhi,844425,England,defender,35.900000000000006,10.0,46
Thomas Partey,434325,Ghana,midfielder,39.552,5.0,45
Reece James,807729,England,defender,26.53,10.0,37
Jerome Opoku,873227,Ghana,defender,25.03,10.0,35
Ezri Konsa,710159,England,defender,23.42,10.0,33
Jonas Adjetey,1432344,Ghana,defender,18.06,10.0,28
Elliot Anderson,1089691,England,midfielder,21.45066666666667,5.0,26
Djed Spence,894803,England,defender,15.39,10.0,25
Anthony Gordon,906937,England,forward,23.25,0.0,23
Nico O'Reilly,1300526,England,defender,14.37,5.0,19
Kwasi Sibo,948745,Ghana,midfielder,13.61,5.0,19
Noni Madueke,1084981,England,forward,16.816666666666666,0.0,17
Harry Kane,194165,England,forward,15.941666666666666,0.0,16
Jude Bellingham,1077894,England,midfielder,10.201333333333332,5.0,15
Kojo Peprah Oppong,1429607,Ghana,defender,8.49,5.0,13
Jordan Ayew,154280,Ghana,forward,12.875,0.0,13
Abdul Fatawu,1265626,Ghana,forward,13.441666666666666,-2.5,11
Eberechi Eze,818975,England,midfielder,7.945333333333333,2.5,10
Caleb Yirenkyi,1615927,Ghana,midfielder,3.524,5.0,9
Bukayo Saka,961995,England,forward,10.6,-2.5,8
Morgan Rogers,883080,England,midfielder,4.802666666666666,2.5,7
Antoine Semenyo,933576,Ghana,forward,6.85,0.0,7
Prince Adu,1220633,Ghana,forward,8.6,-2.5,6
Iñaki Williams,604105,Ghana,forward,5.025,0.0,5
Marcus Rashford,696365,England,forward,7.058333333333334,-2.5,5
Daniel Burn,188058,England,defender,0.0,0.0,0
John Stones,263653,England,defender,0.0,0.0,0
Abdul Rahman Baba,324910,Ghana,defender,0.0,0.0,0
Derrick Luckassen,562801,Ghana,defender,0.0,0.0,0
Abdul Mumin,776591,Ghana,defender,0.0,0.0,0
Trevoh Chalobah,793907,England,defender,0.0,0.0,0
Jarell Quansah,1107620,England,defender,0.0,0.0,0
Alidu Seidu,1177779,Ghana,defender,0.0,0.0,0
Jordan Henderson,156008,England,midfielder,0.0,0.0,0
Elisha Owusu,883823,Ghana,midfielder,0.0,0.0,0
Kamaldeen Sulemana,1130691,Ghana,midfielder,0.0,0.0,0
Kobbie Mainoo,1292810,England,midfielder,0.0,0.0,0
Ernest Nuamah,1338390,Ghana,midfielder,0.0,0.0,0
Christopher Bonsu Baah,1452385,Ghana,midfielder,0.0,0.0,0
Ivan Toney,408987,England,forward,0.0,0.0,0
Ollie Watkins,540088,England,forward,0.0,0.0,0
Brandon Thomas-Asante,776184,Ghana,forward,0.0,0.0,0
Augustine Boakye,1211610,Ghana,forward,0.0,0.0,0
Ghana Keepers,6714,Ghana,goalkeeper,18.34,18.0,36
England Keepers,8491,England,goalkeeper,6.5600000000000005,18.0,25
