player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1228546,Mostafa Ahmed Shobeir,10255,Egypt,90.0,33.72,12.0,45.72
315201,Max Crocombe,5820,New Zealand,90.0,18.38,0.0,18.38
