player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
1228546,Mostafa Ahmed Shobeir,10255,Egypt,90.0,36.56,0.0,36.56
268375,Emiliano Martínez,6706,Argentina,90.0,4.48,6.0,10.48
