player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
660625,Unai Simón,6720,Spain,90.0,14.32,18.0,32.32
535669,Mohammed Al Owais,7795,Saudi Arabia,90.0,23.24,-6.0,17.24
