player_id,player_name,team_id,team_name,minutes_played,stat_points_total,endowed_points,total_points
383971,Dominik Livakovic,10155,Croatia,90.0,10.3,18.0,28.3
531913,Orlando Mosquera,5922,Panama,90.0,8.399999999999999,12.0,20.4
